,Fp1_(Theta2+Alpha1),Fp1_(Theta),Fp1_(Alpha),Fp1_(Beta_Global),Fp1_(Beta_Alta),Fp1_(Beta_Baja),Fp1_(Gamma),F3_(Theta2+Alpha1),F3_(Theta),F3_(Alpha),F3_(Beta_Global),F3_(Beta_Alta),F3_(Beta_Baja),F3_(Gamma),C3_(Theta2+Alpha1),C3_(Theta),C3_(Alpha),C3_(Beta_Global),C3_(Beta_Alta),C3_(Beta_Baja),C3_(Gamma),Fz_(Theta2+Alpha1),Fz_(Theta),Fz_(Alpha),Fz_(Beta_Global),Fz_(Beta_Alta),Fz_(Beta_Baja),Fz_(Gamma),Cz_(Theta2+Alpha1),Cz_(Theta),Cz_(Alpha),Cz_(Beta_Global),Cz_(Beta_Alta),Cz_(Beta_Baja),Cz_(Gamma),Fp2_(Theta2+Alpha1),Fp2_(Theta),Fp2_(Alpha),Fp2_(Beta_Global),Fp2_(Beta_Alta),Fp2_(Beta_Baja),Fp2_(Gamma),F4_(Theta2+Alpha1),F4_(Theta),F4_(Alpha),F4_(Beta_Global),F4_(Beta_Alta),F4_(Beta_Baja),F4_(Gamma),C4_(Theta2+Alpha1),C4_(Theta),C4_(Alpha),C4_(Beta_Global),C4_(Beta_Alta),C4_(Beta_Baja),C4_(Gamma),BPR_Fp1,BPR_F3,BPR_C3,BPR_Fz,BPR_Cz,BPR_Fp2,BPR_F4,BPR_C4,PCA_x,PCA_y,cluster
194,3.5897499921352605,3.7674752604075454,2.6489482229416756,0.2872679701003136,0.1327753702778906,0.3674403031205924,0.12514227043540674,3.6363895221391562,2.9896181163096887,3.0522215284897825,0.37084417798368896,0.14623330678845498,0.48895734718613715,0.13763767586210293,3.622271633389055,2.8870423216864887,3.1930223461090623,0.39320949558184504,0.1357230332838574,0.5225143934812675,0.12264308353669864,3.6182015534079333,2.9772579914041697,3.111634918528834,0.35410928137692677,0.15466610709829615,0.45297352978051453,0.14568153770321035,3.6450636399952145,2.8886829268880336,3.2927111949105745,0.3512779546354395,0.13244486986659249,0.4463987644984635,0.121212138107143,3.4825480536763562,3.142659565781703,2.8957593951063583,0.35096734459078516,0.17932616734191764,0.43153068711687775,0.17113607859088617,3.2860267029483503,3.045793118054066,2.8976493731692177,0.391501416632909,0.18210738813157604,0.4942254235823557,0.16564646076355868,3.6161066403718594,2.5500863150488713,3.7527535257994473,0.31421697941663,0.10802836165142198,0.4214747384559019,0.09930713702364619,28.18030994894408,25.732382265248653,27.872532625962098,24.848606784301417,29.495080688984075,20.997316981774333,19.64830668195317,35.6341085876121,-8.968861402707763,3.609574355936436,1
195,2.1627189256134285,2.72564772399812,2.052082042421131,0.6415325880016959,0.4526560343512707,0.6137406062911807,0.4123330889455358,2.248531081012383,3.5360204444126113,2.053069151752218,0.5580538723136482,0.334228852069268,0.544421057611914,0.2898808478794759,2.4854938037697174,3.3747533035023327,2.8583055706416443,0.3818154532300201,0.22007070561069075,0.39732242674474083,0.19351798485132493,2.2549728469080317,3.845660636498238,2.070015524059664,0.4991627242612092,0.26655899125155125,0.4970669834033542,0.23642393122569777,2.4744993462402705,3.404990884767637,2.8450033000675554,0.3820716064138661,0.21882966700120637,0.3947433044457009,0.19193781578764096,1.8052251883663968,2.6418202994323186,1.7902480390818112,0.775077733744042,0.514633171346511,0.7113489788903128,0.4576349304850114,1.9645554652683959,3.061873187720389,1.969568316037661,0.6778305802975222,0.4337684109539762,0.6071300613284832,0.37302380383782274,2.7861772100087516,3.0688330381513462,2.938809098538165,0.4048273731224209,0.22480818592612267,0.4414685764473559,0.2006799805664445,5.450225097497362,7.428161933496169,12.441689763620472,8.897211620154245,12.503927402724791,3.9202129001735937,4.9890900235890845,14.065028101315189,-0.12642288102516064,1.5711173801923555,1
196,3.189152788198625,2.3225064491837144,3.1785687545304127,0.5182140747983518,0.25213027035826985,0.5802881563236248,0.22755770199658168,3.271307493092405,1.9467390734526007,3.7837150781905704,0.4601941285543143,0.20551775313936088,0.49546620299777333,0.1793382865465645,3.5625208689030985,1.6536084002884668,4.476297230005604,0.32673643808680364,0.13648316513889794,0.3736285860400613,0.12134179311263797,3.4518138678537147,2.2243246823448097,3.6321954565701846,0.44619271710678554,0.18705767717893917,0.4890914498411088,0.16292240187549897,3.6377067074318976,2.987220399895396,3.32603749780403,0.3143041547616013,0.13325416931745318,0.3630083809593117,0.11656418676969384,3.1322621852703967,2.3582473453666197,3.1541019684345066,0.5015582263110925,0.24269574725370113,0.5498701560010072,0.22400962526617665,3.3857994727097847,2.1540323783189197,3.470687775406017,0.5016253564453167,0.22501395339905114,0.5304368000612407,0.19397181710516612,3.502561396223027,1.6962342485770585,4.249626596043556,0.3742399812657947,0.15642683348213543,0.425531648831866,0.13483776704278586,13.364589250775456,17.827588635201504,29.482920569573416,20.82584025425586,29.650526117882826,14.266509917236617,17.23633083344678,24.41492654201774,-7.207991757970097,7.327481432717891,1
198,3.345030697301871,4.747176888632868,1.512348467105107,0.38629018473904336,0.20907948456374437,0.4534410811458971,0.18586671141796454,3.719396793847794,4.584110360588074,1.5630474949118613,0.4040573961782589,0.19183864593123953,0.484849510230634,0.1660753193041271,4.046680835367743,4.435890091875432,2.1833612842927765,0.2634156642246009,0.112672755405813,0.3235777930246458,0.1009371697028354,3.7246775835116135,5.054655837134471,1.3900660812752894,0.3596637067086732,0.15135823424694034,0.44427917502579795,0.13333341894211537,4.08435384382532,4.886710520872167,1.6169472801163036,0.3106791833641422,0.13188274916813647,0.39030895448309105,0.11507851844977443,3.2508337604774877,4.759122365711491,1.3584232702396464,0.4335207150613227,0.22752860624811924,0.5022522128346298,0.201336168040403,3.692564736225145,4.149321791782395,2.16159565542555,0.3463460819375452,0.1460836981436846,0.42108381615740165,0.13079666547073207,3.6251699809170694,4.653660631317187,1.410591800635007,0.4466950473140494,0.1928960887180995,0.5228786106622372,0.16807019359161163,17.36592603358081,21.99364545634271,41.677672725962395,26.60953968338412,38.32398524771051,16.013729171263726,28.72086903289371,21.191126945197272,-7.643699262743565,-4.488246460983513,1
199,3.460133460792212,4.606877790706668,1.90058473958798,0.3024033134732567,0.16981779365371028,0.3419698209734471,0.15040146015991454,3.549890233485666,4.447544769369577,2.134600562544597,0.2831355556551048,0.15335051642278197,0.3273089740335764,0.13576618042625385,3.6503705081063247,4.314268046510873,2.396908705212851,0.2472009603915536,0.11793825756310987,0.29557335846532035,0.10326844499257043,2.4815603591776023,4.434780766829044,1.2665069599464616,0.4878519366253154,0.333803743208792,0.5066391671925105,0.3107331101671531,4.0181073951758695,4.460483940475729,2.3301317227527005,0.234679906636818,0.10968409551868886,0.2885049787703125,0.09548945389791871,3.28057123789915,4.568924615004905,1.830764129177287,0.33135231007369875,0.1946717754807667,0.36940130194664195,0.17214107195236814,3.1599115338277826,4.3720863662376095,2.003991021559355,0.35156885400281557,0.1816397551709224,0.388826711356351,0.15854080700329976,3.3713684582373764,4.6960368436275095,1.9156965610543093,0.2607733491859548,0.1630461885435102,0.2960679801939688,0.1499115881010748,21.647436887273695,24.81439547437616,34.001649040678764,7.9759850836496735,40.76795631526936,18.45302681112423,19.402073262050692,22.621240930332227,-7.828696827752736,-3.012860998375882,1
182,3.0280035311359828,4.181204356170275,1.462384712893186,0.47926147931208324,0.23389577503419956,0.6039666945954778,0.2300267242742265,3.1358581330930613,4.138596713521195,1.521163990026744,0.5018963326341376,0.2127621083264367,0.6599323785191066,0.20467260500764342,3.264207107168556,4.123069077369213,1.616361319792563,0.4788264388378467,0.18602419781731233,0.6492604402044959,0.17951470633483402,3.1840906908403266,4.436726755192819,1.3755108887817313,0.46284551320810385,0.2000484387755433,0.6212467041192521,0.19314112041314943,3.279123541091789,4.569980318038758,1.5032509772976863,0.41383569857253005,0.154299350152555,0.5619155484004373,0.15095810768752374,2.8887361582275815,4.137712216954807,1.3681084158386154,0.5100631376539004,0.25621531251586027,0.6582102802222731,0.24808785838348144,2.963304327578033,4.346613391966496,1.3024511498012534,0.5196105067635668,0.20882343871214432,0.6906558415066517,0.20808957193338248,2.9640942271509307,4.348124569282922,1.2622399670960107,0.524104361816075,0.21466586748943442,0.7097172102954598,0.20751623405655759,15.71741766231976,18.20948874756136,20.104659601852074,20.871858526459317,25.382201655192034,13.721228789161458,16.29808457522173,16.025724083125866,-3.0272151992413745,-3.6911193132379134,1
152,3.3281930664144954,3.0712319487886175,2.731558281146151,0.4048099575856416,0.24291341524991905,0.42924734242594986,0.22022555881077863,3.620706399686873,3.0916714825514178,2.861198344051586,0.36649809023415464,0.19456522481644664,0.39867978419492806,0.17704897137302203,3.740715439658108,2.5385618150864158,2.9795482732911553,0.4189527643963249,0.2284481103916381,0.4480789563638147,0.20860302833784292,3.671243796612608,3.2024399554891523,2.8977092822040404,0.3511936713881657,0.17109969733227998,0.39055233800401445,0.15401263290736292,4.2374430014556035,3.1724404434615376,2.7246960650595056,0.31716110853046214,0.16983693506219608,0.3579028981008868,0.15415783164084637,3.044742720988029,3.0052045520765294,2.7969318357937785,0.4131414769061536,0.2569846673789822,0.41973936075729307,0.23462510122073796,3.5189859088698094,2.6862241959388884,3.0776590346527146,0.39998824854083936,0.21928193407766827,0.4350975022117246,0.20074406734147604,2.402137663782277,3.217370222351498,1.7485076944895925,0.7959609976347136,0.415368920001623,0.7641373441495527,0.35033363751471536,14.921698754407775,19.76717497639569,18.259639596160277,22.850857112451237,28.844061635676624,12.719289887517968,16.788965986342486,6.175402960227185,-5.510767178470061,2.787219403232348,1
151,2.470684255982257,4.692053373461173,1.3847052822851942,0.5087428374739146,0.2766409606676817,0.4878677127963331,0.25738258023814864,2.100262135992965,5.288491126898824,1.1418895406309337,0.3742171529089719,0.23825014520484092,0.41418609484271135,0.23754895035596352,2.8221481795819288,4.767493935142776,1.5829257411174493,0.4657294180583121,0.19124060620304056,0.5562929662176915,0.17048053784567163,2.7398423353045445,4.694126872160375,1.4357509753865034,0.4876139347973747,0.22348421286746667,0.5627188955415814,0.1971976637510632,2.642027124766003,4.667980385630736,1.80177088106052,0.45170315094963426,0.19561188651317904,0.5196813181714977,0.16808647905226534,2.601439363300789,4.592664619815852,1.4101401336186716,0.47113628009211334,0.2742713096526595,0.4869485924802704,0.2598768082400657,2.746121413493356,4.683267943879417,1.4451982461824424,0.4870041909320926,0.22128159894701468,0.5625135759327767,0.19549426378263024,2.5971574106676467,4.968287752543317,1.386614977011881,0.4298982145071968,0.17999237886556296,0.5215490049623468,0.1736637231981907,9.961393653522816,10.124309726841766,15.198507807806973,12.723715591487156,13.628700955807181,10.684669255378093,13.373217322179952,14.876753845038944,-2.428284899790706,-4.910441793844047,1
150,2.2642633887998853,3.027484584125134,1.9246365570128219,0.5873115547971313,0.3955618829353823,0.6609426925583606,0.3711735450589454,2.571449635474788,3.342038014175431,2.141783010834187,0.5314063642713701,0.2571775723399633,0.651110153576389,0.24006010129352276,2.634540437280945,3.357656190402521,2.348762402827508,0.4568520368227408,0.22706791216226516,0.5525283746432273,0.2171338151959044,2.688928069095722,3.663774495488972,1.9959355087140815,0.5018123982819878,0.23459754977381403,0.624327571183971,0.21952960291136794,2.7645865376895835,3.5465724487150205,2.3378147596038312,0.4301089518917408,0.20602471198481484,0.5356200790376423,0.2018586353997525,2.313372092373611,3.2222774873461524,1.8227217310745056,0.5746697079457674,0.3574352011042676,0.6782187297117708,0.3508576178739156,2.7404695593578365,3.378435755921096,2.16247021438424,0.514532264751282,0.2483899716651329,0.6307790140044288,0.23856025448995308,2.6997675896276783,3.393519496242567,2.3683003873671105,0.44576316880454825,0.2175106289982381,0.5433221958341884,0.21517361463287873,6.172133684396617,10.917784930015817,12.889778621886121,13.021671188787723,15.08879003743551,7.017275570156374,12.226883779101808,14.43492478131535,-1.2391879441216984,0.6816634247414429,1
117,2.592036670804322,2.945162449660664,2.8656079337983007,0.4367248748279246,0.20150739446302385,0.5037692248141911,0.17595169426437465,2.45495769504926,2.850053991057834,2.9392036424143733,0.49182847972322563,0.17710189117215344,0.6111971065317598,0.14893817385366961,2.5779444357432695,2.488059969644413,3.322480429071863,0.4721644757588232,0.14700442727322488,0.6212494309890875,0.12372863677720002,2.5792066765750308,3.167788719238947,2.774458458467234,0.4848692939697544,0.1570023451534945,0.6100044268891355,0.1325281283379927,2.652823335728461,2.9755911393456165,2.9585732681801504,0.46813775179514344,0.14813729833407246,0.6064264972560136,0.1261716466841227,2.600325729608065,3.053440280943669,2.8289012379638288,0.43887962123662394,0.1845772792988206,0.5292519815989644,0.16463354723983933,2.3967870874899164,2.8283708671973358,2.785806856689995,0.544226007764072,0.2001835478144856,0.6616544429237706,0.1659375815187375,2.5422436550767915,2.7150386701082354,3.01480791714355,0.5043853401559542,0.15187405941135282,0.647538722423793,0.1284931753373042,16.36932943889928,16.03281719302839,20.396253444507167,17.287113631598064,19.26984737377233,15.94629828464652,13.34663762449211,18.28673532831936,-4.340982729780067,3.8110383702360533,1
118,3.975214781404169,4.182004093640545,2.033355045085301,0.36600450466419837,0.16567608953089955,0.4496074506670755,0.14761169793903758,3.925258654671771,4.031479333782118,2.274234470704978,0.3666727674759858,0.1433095139896792,0.4544005096501477,0.12291918735334004,4.146973641524358,3.6715022769392776,2.8770254277954974,0.2902223524683902,0.09553129822204443,0.3679655623261243,0.08179019886243194,3.6661002212820226,4.217901728726678,2.1593096002181555,0.35767893650702626,0.13212957053781288,0.4373229632442512,0.11471893605392819,4.235183035734611,3.844628215115228,2.7679761671239285,0.2725774426262593,0.08943311514685316,0.3313736776366427,0.07682843090418033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.656248990715548,4.206712932474499,2.1573889379018376,0.3581221373488718,0.1339487697342404,0.44180920114902966,0.1160374445300234,5.053823831245928,3.009604100584749,3.5054660909664164,0.21986043580069142,0.07616666002081056,0.2759842936224101,0.06566983434462481,26.57266192507636,28.86503928916455,46.341925319117934,29.718909732708603,53.34976721473276,0.0,29.20329830595425,74.27158039950336,-10.049009866004939,-0.3924884385998787,1
119,3.9766082247324372,3.6915378855958796,2.1690937328949746,0.3540027932823585,0.19749256619605093,0.3974243107496401,0.17694093731918523,3.700912375059468,3.992646115285843,2.0843445052471803,0.38183752374629903,0.17586029304585632,0.4459967346454142,0.15434436738811894,3.4215167114647724,2.9102612149585676,3.2283534246226253,0.31737999167535985,0.13001119747125633,0.39532310053172603,0.11863457156814644,3.967993746125918,4.0249606121899335,2.1376726421510837,0.337750808829749,0.13895538232297197,0.4222519741944022,0.12641007146728964,3.9799431669140146,3.4407861886293114,2.611993056159263,0.33311579405457076,0.13686045019304183,0.4215205874059599,0.12214163616277561,4.1508424754385365,3.7014430394480695,2.1072530048144937,0.3429976296929592,0.18434368913809526,0.38095470392266473,0.16912371459607528,4.02094597633285,3.8800995335938335,2.050929563265788,0.386676535314589,0.17719793584189053,0.4565129985744688,0.15749574093118135,3.9957215783397877,3.4303797122765554,2.623508423336308,0.3280979391942073,0.13807998518927278,0.4144181918744896,0.12357254801847663,23.630827595071576,24.306747070351904,29.23094085319985,33.652517271990995,35.42213426915867,27.274450014902193,27.160161755809362,35.50914972535074,-9.233988898138493,0.050146469855655705,1
120,1.4999443545967626,1.9603702620021455,1.2816967886668726,0.9386049873936101,0.6961551134253474,0.9781041421554301,0.6486376792601516,2.557694582160019,3.833482184931395,2.1083439876771446,0.41853104470100855,0.25464307966445593,0.46398223722689574,0.22648047866111265,2.600695567988337,3.310268695005985,2.868558976970268,0.3602219326143566,0.20168773891642722,0.39423968609642157,0.17145044534904474,2.443104451930992,3.7491381461604787,2.267996520861371,0.3919817650475957,0.2504849404054212,0.42262148706877717,0.2273171238348101,2.37825754822118,4.195816507696914,1.6640588659952065,0.4388244259503287,0.3112798693435227,0.4723055612249538,0.2898402873684889,2.3352289393764214,3.281260407436169,2.2047782780355156,0.46098362159098727,0.34302178044437265,0.47044273947846643,0.30649472788035215,2.2590436221704286,3.8360281559932843,2.0347973402728363,0.43623084778017124,0.2891094981176728,0.46637990283180863,0.25656774104643815,2.2403560316841835,3.2631614776918396,2.91607479819498,0.35341712695718963,0.21027437426048332,0.3815426255459695,0.18585811517261358,2.268958353483156,10.593092410630813,14.503085973668547,10.668722605324065,8.259580766655905,7.1158937788426755,8.709661891427011,11.842828216655652,-0.5871815713319993,0.4747064753058674,1
122,3.403734720748802,4.170484500691999,1.727828993056814,0.4680097194410437,0.22431024135614608,0.534496580253427,0.1878839383000149,3.2983356154877788,4.516637281565258,1.6378522693575799,0.37391528439480853,0.22354408531066053,0.4186042414199888,0.2035269285021759,3.943174303274728,4.808256214483172,1.727882311445168,0.3338808890867111,0.13863631736274526,0.41717550503147854,0.11709461990535523,3.6847127564273814,4.564543536379551,1.723293749902615,0.37582501718336314,0.1664557192993692,0.4517790623340687,0.1385211146555867,4.176794892543309,4.554878935951125,1.8759208990230587,0.3248397755441738,0.13218012532599654,0.4115296007749937,0.11002160045515141,3.5051579972476556,4.489466918781319,1.698316838864202,0.3932258592589721,0.17981451138605395,0.474700381658008,0.15241727093026888,3.7301743593559133,4.263295055049587,1.8184223731177542,0.4101913091023596,0.20135435302582544,0.48855487742472287,0.16431204252940815,4.210820819332113,4.4053138686532956,1.9744549811101784,0.3342447380012722,0.13871590436308323,0.43837998996797434,0.1141281847561404,15.975643516343279,16.0456057757247,31.888618299484794,24.042161172819572,35.732198817881375,21.004895082360807,19.75133978884836,33.09288935159744,-7.305208761195576,-3.6014290254858,1
123,2.1294679093018485,2.6915695078927158,2.3682260018730674,0.6717325216527045,0.33087766266594354,0.7475696378495879,0.2963828488582727,2.06751620990349,2.613160389650684,2.6017080191146698,0.6461850421272658,0.3138848753435018,0.6722546057332566,0.26994478504204644,2.167450598961155,2.3757411215306132,3.2129888216206828,0.501700125066325,0.24193379657036582,0.5601357175779966,0.21026404329557133,2.401812501316352,2.801202591908133,2.777631462685525,0.542585705096888,0.2685923722123349,0.5725765512108945,0.22868613089768344,2.640727534158691,2.6326486023086977,3.2376996863695875,0.4231990879305921,0.20101971372200128,0.4800251144241193,0.17524098341359323,2.19251339788103,2.3962194650480697,2.5657942633612727,0.6584228727017494,0.35800353796840007,0.7227228269715159,0.31784697184849725,2.0575968849068467,2.280755389227943,2.800867235615401,0.6744140362380923,0.35241909814727135,0.6573860853879,0.2970342265598542,2.2593575790047074,2.3197698855192694,3.3472169638257667,0.4848267185029234,0.23671702936428318,0.5308744236367864,0.20630003813778433,6.843124410776161,7.06119518709445,9.626293629581724,9.561866442661792,14.025407961912494,6.589729562217353,6.24180368189591,10.033236507241252,-0.40896300806139135,4.86124396767598,1
124,3.037600670221799,4.152895659673309,1.8676388088013618,0.44311460536996305,0.23286820381536766,0.5062895008968379,0.21316701026130558,2.781828929762497,3.856906675409976,2.0360525141771144,0.47929282494976033,0.22400897257286018,0.5689564888942203,0.20194950464072944,2.938609556568976,3.615735220433131,2.4420691921329705,0.3921867987071356,0.19350738286994895,0.4754872181992298,0.1769404031583192,2.756513710402744,4.272273537229684,1.8772240039274275,0.4567035500690154,0.1935982702118734,0.5715495726924713,0.17503267600640612,2.9833860264479357,4.202715156673501,2.209341275220349,0.35068604879714155,0.16331549988633579,0.4343787865217146,0.1489097186630633,2.842425653415398,4.087688059264532,1.7905615759834854,0.4681898184178767,0.2577035250359142,0.5310327653641096,0.23334895149007698,2.6760373374439563,4.016852321839304,1.8990503561848422,0.5022990588710816,0.21693123683979512,0.6220048464319303,0.19377894110643828,2.9409976390031183,3.699357951267724,2.2918979086323437,0.4078577929870516,0.19752467787348849,0.49765236864804424,0.18222525792350389,14.61952931119013,13.409977005698902,16.595418223936342,15.058672064751656,19.695953119422093,12.073429772575269,13.646978448686744,16.2818269936764,-3.980133908950936,-1.3379459496924406,1
